user_id,item_id,cate_id,action_type,action_time
7070049,515031,1_6,deep_view,1487174966
9042855,526523,1_3,view,1487174966
10443604,533193,1_5,deep_view,1487174967
10973851,526888,1_6,view,1487174967
11243092,535350,1_1,view,1487174967
11485328,535921,1_17,view,1487174967
13460081,527274,1_3,view,1487174967
13647886,535510,1_1,deep_view,1487174967
13845881,534456,1_3,deep_view,1487174967
14095921,518890,1_3,deep_view,1487174967
15097160,499247,1_3,deep_view,1487174967
15359384,485808,1_3,view,1487174967
15628106,526113,1_3,deep_view,1487174967
15847632,526460,1_11,view,1487174967
5594675,508135,1_17,deep_view,1487174967
7287705,535421,1_6,view,1487174967
8345409,442857,1_23,deep_view,1487174967
10884670,535862,1_6,deep_view,1487174968
13131175,526881,1_3,deep_view,1487174968
14224649,534288,1_1,view,1487174968
15081772,505627,1_11,view,1487174968
154007,535410,1_6,view,1487174968
15401530,502004,3_6,view,1487174968
15586652,525212,1_6,deep_view,1487174968
15926771,525381,1_6,view,1487174968
16176168,528487,1_6,deep_view,1487174968
660583,475560,1_27,view,1487174968
9328201,527292,1_17,view,1487174968
10214107,535202,1_10,view,1487174969
11033069,527465,1_3,deep_view,1487174969
11453670,521385,1_6,view,1487174969
11533849,535339,1_3,deep_view,1487174969
11700388,530526,1_5,view,1487174969
11971355,535350,1_1,deep_view,1487174969
12057059,522975,1_14,deep_view,1487174969
12220024,514799,1_8,view,1487174969
13928217,526908,1_3,deep_view,1487174969
14071316,515145,1_11,view,1487174969
14847253,491224,1_2,view,1487174969
15003569,533924,1_1,view,1487174969
15835549,488759,1_17,view,1487174969
16578733,535412,1_13,view,1487174969
16718981,524448,1_16,deep_view,1487174969
4700787,440351,1_2,view,1487174969
4868395,532856,1_5,view,1487174969
6943823,509939,1_3,deep_view,1487174969
10186088,526267,1_8,view,1487174970
10257473,479222,1_3,deep_view,1487174970
10544890,535290,1_1,deep_view,1487174970
10667536,475072,1_11,deep_view,1487174970
13682156,534500,1_1,deep_view,1487174970
15950333,532528,1_1,deep_view,1487174970
1705634,443145,1_13,view,1487174970
2415271,535319,1_6,deep_view,1487174970
6034186,525108,1_11,deep_view,1487174970
915056,502518,3_23,deep_view,1487174970
9724410,522545,1_27,deep_view,1487174970
10402611,501549,1_1,deep_view,1487174971
10454529,484128,1_11,deep_view,1487174971
11335475,501385,1_5,deep_view,1487174971
11927734,521659,3_1,deep_view,1487174971
12505532,528998,1_14,view,1487174971
14214991,529967,1_6,view,1487174971
16622729,527317,1_11,deep_view,1487174971
16792059,502078,1_3,view,1487174971
3605655,502177,1_1,view,1487174971
6160224,473082,1_18,deep_view,1487174971
6473369,498197,3_2,deep_view,1487174971
6841889,509058,1_11,view,1487174971
7601123,519314,1_27,view,1487174971
8345409,535350,1_1,view,1487174971
11335475,535478,1_5,view,1487174972
11655795,526699,1_8,deep_view,1487174972
12933229,511689,1_14,deep_view,1487174972
13551154,529481,1_3,deep_view,1487174972
15576717,531141,1_4,deep_view,1487174972
15770233,518768,1_9,view,1487174972
1704327,535362,1_2,view,1487174972
1729671,501982,1_2,deep_view,1487174972
2872029,521320,1_27,view,1487174972
5837867,535429,1_3,deep_view,1487174972
5935476,535090,1_4,deep_view,1487174972
7957916,527118,1_1,deep_view,1487174972
11033069,463679,1_11,view,1487174973
11077017,525420,1_6,deep_view,1487174973
12140488,526876,1_6,deep_view,1487174973
12774733,500787,1_1,view,1487174973
12836206,485582,1_3,deep_view,1487174973
13258357,535429,1_3,deep_view,1487174973
14811540,522050,1_14,view,1487174973
15952583,474878,1_14,view,1487174973
16153587,502795,1_27,view,1487174973
5893460,535335,1_6,view,1487174973
8791027,527413,1_17,view,1487174973
10884670,535841,1_6,view,1487174974
12223885,441869,1_3,view,1487174974
13470135,496079,1_6,deep_view,1487174974
13544141,529656,1_12,view,1487174974
13623475,526809,1_10,view,1487174974
15351489,535374,1_6,deep_view,1487174974
16260588,526728,1_6,deep_view,1487174974
3609177,535350,1_1,view,1487174974
4561150,488674,1_3,deep_view,1487174974
5256797,522393,1_2,deep_view,1487174974
6088961,529308,1_17,deep_view,1487174974
10544890,531163,1_3,view,1487174975
11589631,513160,1_7,view,1487174975
11885967,500686,1_8,deep_view,1487174975
12735779,441378,1_2,deep_view,1487174975
14642635,535362,1_2,deep_view,1487174975
15016667,499523,1_6,deep_view,1487174975
15388897,535137,1_3,deep_view,1487174975
3737803,534723,1_3,view,1487174975
4298629,535329,1_6,deep_view,1487174975
5935476,535429,1_3,view,1487174975
6326879,520365,1_17,view,1487174975
7494776,535311,1_1,view,1487174975
8990806,440626,1_17,deep_view,1487174975
10428272,526082,1_6,view,1487174976
12244370,524541,1_11,deep_view,1487174976
12322065,536006,1_1,view,1487174976
13460382,507014,1_5,view,1487174976
14501945,526789,1_6,comment,1487174976
14820072,535970,1_1,deep_view,1487174976
15716632,535604,1_1,view,1487174976
16168030,536015,1_6,view,1487174976
16622729,527188,1_11,view,1487174976
16622729,527317,1_11,view,1487174976
16735532,535537,1_1,view,1487174976
3904697,523045,3_6,deep_view,1487174976
4556882,535415,1_6,view,1487174976
6565504,532285,1_14,view,1487174976
6943823,509939,1_3,view,1487174976
11077017,531469,1_5,view,1487174977
11996914,516555,1_27,view,1487174977
12435324,534220,1_2,deep_view,1487174977
12825606,535420,1_15,view,1487174977
13418085,532507,1_11,view,1487174977
13708921,535346,1_11,view,1487174977
15097160,526657,1_6,view,1487174977
15905528,442139,1_2,view,1487174977
16536983,535721,1_4,view,1487174977
5444062,511134,1_23,deep_view,1487174977
7957916,526889,1_1,view,1487174977
8106710,484933,1_1,deep_view,1487174977
11655795,469523,1_11,view,1487174978
12057059,523353,1_17,view,1487174978
12836206,535346,1_11,view,1487174978
13347282,495075,1_6,deep_view,1487174978
13928218,474589,1_3,deep_view,1487174978
15090935,535415,1_6,view,1487174978
15628106,481068,1_3,view,1487174978
16094595,452110,1_14,deep_view,1487174978
16574598,536009,1_1,deep_view,1487174978
250191,535661,1_1,view,1487174978
4652485,535219,1_1,deep_view,1487174978
6040346,535325,1_6,view,1487174978
6160224,506954,1_18,view,1487174978
623491,489325,1_11,deep_view,1487174978
7122022,528851,1_12,view,1487174978
8067587,535498,1_15,view,1487174978
959874,535293,1_1,view,1487174978
11673741,495974,1_8,view,1487174979
11885967,526613,1_3,view,1487174979
12097109,535335,1_6,deep_view,1487174979
12758595,535352,1_5,deep_view,1487174979
13156768,433649,1_17,view,1487174979
13156768,442563,1_17,deep_view,1487174979
13437331,534159,1_1,deep_view,1487174979
13551154,528878,1_3,view,1487174979
13623477,535367,1_6,deep_view,1487174979
13845881,533800,1_3,view,1487174979
14346999,518817,1_3,deep_view,1487174979
15576717,531575,1_4,view,1487174979
16370250,487655,1_3,view,1487174979
186801,520657,1_11,view,1487174979
4546434,536006,1_1,deep_view,1487174979
4561150,533828,1_12,view,1487174979
4625188,533111,1_1,view,1487174979
590022,533250,1_10,deep_view,1487174979
7070049,514962,1_6,view,1487174979
9042855,526523,1_3,deep_view,1487174979
10663381,533310,1_6,deep_view,1487174980
12194300,533833,1_1,view,1487174980
12381150,528487,1_6,deep_view,1487174980
13036889,526178,1_3,view,1487174980
14571025,535346,1_11,view,1487174980
14746164,525479,1_4,deep_view,1487174980
15847632,526460,1_11,deep_view,1487174980
6088961,442261,1_11,view,1487174980
9891513,535130,1_3,view,1487174980
10214107,535202,1_10,deep_view,1487174981
12751598,524378,1_6,deep_view,1487174981
13647886,534564,1_1,view,1487174981
13816940,534454,1_17,view,1487174981
14224649,534288,1_1,deep_view,1487174981
14378544,535113,1_3,view,1487174981
14847253,491224,1_2,deep_view,1487174981
16578733,535412,1_13,deep_view,1487174981
335896,535350,1_1,view,1487174981
4868395,532856,1_5,deep_view,1487174981
5900320,479493,1_3,deep_view,1487174981
5902475,535270,1_6,deep_view,1487174981
8990806,490048,1_17,view,1487174981
12102706,133168,1_6,deep_view,1487174982
13411296,463496,1_17,view,1487174982
13460081,527274,1_3,deep_view,1487174982
15634354,499019,1_1,deep_view,1487174982
15950333,490738,1_17,view,1487174982
16353970,502047,1_6,deep_view,1487174982
16718981,524043,1_16,view,1487174982
172787,535376,1_12,deep_view,1487174982
4471800,534666,1_5,deep_view,1487174982
8169508,469019,1_27,deep_view,1487174982
12244370,526341,1_6,view,1487174983
12435324,533001,1_2,view,1487174983
12539913,526261,1_6,view,1487174983
13530575,513621,1_8,deep_view,1487174983
13623477,535086,1_3,view,1487174983
13682156,527443,1_1,view,1487174983
15015760,487832,1_11,deep_view,1487174983
5656710,460182,1_27,view,1487174983
8514088,524498,1_3,view,1487174983
10923030,528487,1_6,view,1487174984
12579833,535350,1_1,view,1487174984
13060631,533623,1_2,view,1487174984
13347282,494870,1_6,view,1487174984
14811540,522050,1_14,deep_view,1487174984
15388897,491287,1_15,view,1487174984
4652485,445170,1_18,view,1487174984
5837867,534846,1_11,view,1487174984
6074519,534453,1_1,view,1487174984
623491,463496,1_17,view,1487174984
8106710,484944,1_1,view,1487174984
8345409,535350,1_1,deep_view,1487174984
8881361,500307,1_23,view,1487174984
9266702,481659,1_3,deep_view,1487174984
11453670,521385,1_6,deep_view,1487174985
11735789,506213,1_14,deep_view,1487174985
12220024,514799,1_8,deep_view,1487174985
12774733,500787,1_1,deep_view,1487174985
12794434,534473,1_15,deep_view,1487174985
12933229,526077,1_1,view,1487174985
14021193,532290,1_3,view,1487174985
14316587,535975,1_6,deep_view,1487174985
14388037,510530,1_11,view,1487174985
1493976,523053,1_6,view,1487174985
15194983,483895,1_5,deep_view,1487174985
4546434,535970,1_1,view,1487174985
4868395,535174,1_3,view,1487174985
7500423,534647,1_5,deep_view,1487174985
8791027,527413,1_17,deep_view,1487174985
10348517,533364,1_6,deep_view,1487174986
10856832,517460,1_6,deep_view,1487174986
12259823,535842,1_13,view,1487174986
14642635,508330,1_6,view,1487174986
16260588,523054,1_23,view,1487174986
3609177,535350,1_1,deep_view,1487174986
4700787,440351,1_2,deep_view,1487174986
5893460,527440,1_6,view,1487174986
5900320,530712,1_17,view,1487174986
10214107,524177,1_11,view,1487174987
11700388,530526,1_5,deep_view,1487174987
15939548,526160,1_6,view,1487174987
161430,521670,1_11,deep_view,1487174987
11927734,510759,3_1,view,1487174988
11971355,527476,1_1,view,1487174988
11973106,535362,1_2,deep_view,1487174988
12735779,530797,1_2,view,1487174988
13437331,534159,1_1,view,1487174988
14280126,461167,1_27,deep_view,1487174988
15334530,525297,1_1,view,1487174988
15500307,535355,1_6,deep_view,1487174988
15634354,532928,1_1,view,1487174988
16153587,502795,1_27,deep_view,1487174988
16578733,482799,1_8,view,1487174988
16653840,510618,1_6,deep_view,1487174988
173370,529500,1_6,view,1487174988
1775128,535352,1_5,view,1487174988
2011129,528449,1_1,view,1487174988
3737803,534843,1_23,view,1487174988
6565504,532285,1_14,deep_view,1487174988
7122022,528921,1_12,view,1487174988
9971326,527239,1_6,deep_view,1487174988
11077017,531469,1_5,deep_view,1487174989
11735789,509530,1_14,view,1487174989
11971355,535350,1_1,view,1487174989
12102706,133168,1_6,view,1487174989
12140488,526789,1_6,view,1487174989
12223885,441869,1_3,deep_view,1487174989
13131175,523327,1_12,view,1487174989
13460081,535371,1_23,view,1487174989
14847253,535335,1_6,view,1487174989
16395350,514315,1_6,deep_view,1487174989
16609289,487230,1_3,deep_view,1487174989
1705634,535382,1_6,view,1487174989
1811814,526876,1_6,view,1487174989
4298629,535334,1_23,view,1487174989
5506291,532577,1_1,deep_view,1487174989
10454529,503867,1_11,view,1487174990
12102706,308234,1_6,view,1487174990
12381150,487607,1_17,view,1487174990
12758595,484610,1_23,view,1487174990
12836206,535346,1_11,deep_view,1487174990
14746164,525388,1_4,view,1487174990
15194983,464988,1_3,view,1487174990
3044941,535276,1_6,view,1487174990
3265717,438343,1_9,deep_view,1487174990
7222308,535350,1_1,deep_view,1487174990
7750817,526888,1_6,view,1487174990
8345409,535350,1_1,view,1487174990
10428272,526082,1_6,view,1487174991
12057059,523353,1_17,deep_view,1487174991
14245701,502073,1_6,view,1487174991
14808327,526521,1_3,deep_view,1487174991
16094595,452118,1_14,view,1487174991
16300735,526526,1_11,view,1487174991
16571347,527430,1_1,deep_view,1487174991
16574598,536006,1_1,view,1487174991
3425316,484416,1_3,deep_view,1487174991
3609177,482167,1_27,view,1487174991
5940998,524378,1_6,view,1487174991
7070049,514962,1_6,deep_view,1487174991
8791027,523306,1_12,view,1487174991
10186088,526267,1_8,deep_view,1487174992
1019131,533295,1_2,view,1487174992
15351489,535335,1_6,view,1487174992
163020,533896,1_1,deep_view,1487174992
4471800,534752,1_5,view,1487174992
4672467,495582,1_11,view,1487174992
6513950,491819,1_11,view,1487174992
7929501,528160,1_10,deep_view,1487174992
8872823,455637,1_27,view,1487174992
8990806,490048,1_17,deep_view,1487174992
10856832,512750,1_6,view,1487174993
14501945,526788,1_6,view,1487174993
16200258,535332,1_11,view,1487174993
16573978,524415,1_11,deep_view,1487174993
171727,535429,1_3,deep_view,1487174993
5256797,535217,1_10,view,1487174993
7957916,526889,1_1,deep_view,1487174993
11077017,535415,1_6,view,1487174994
14811540,464070,1_14,view,1487174994
14820072,502177,1_1,view,1487174994
1547978,535484,1_18,deep_view,1487174994
15811688,495791,1_11,view,1487174994
16361239,533504,1_9,view,1487174994
3643339,520798,1_27,deep_view,1487174994
8514088,524498,1_3,deep_view,1487174994
11083441,443611,1_3,view,1487174995
11372539,516884,1_6,deep_view,1487174995
11635407,533298,1_23,view,1487174995
12097109,534265,1_8,view,1487174995
12794434,534765,1_13,view,1487174995
12836206,535337,1_17,view,1487174995
12927939,527110,1_6,view,1487174995
13623477,535086,1_3,deep_view,1487174995
13845881,533800,1_3,deep_view,1487174995
14095921,517260,1_3,view,1487174995
14670941,526997,1_6,view,1487174995
14963415,532735,1_6,deep_view,1487174995
15677156,532000,1_17,view,1487174995
15950333,490738,1_17,deep_view,1487174995
16153587,520381,1_27,view,1487174995
16412726,500776,1_5,deep_view,1487174995
6013645,462343,1_9,deep_view,1487174995
6088961,442261,1_11,deep_view,1487174995
11655795,469523,1_11,deep_view,1487174996
1255853,535688,1_6,view,1487174996
13320103,527410,1_17,deep_view,1487174996
14702081,473152,1_2,deep_view,1487174996
15500307,535335,1_6,view,1487174996
2872029,521320,1_27,deep_view,1487174996
4652485,445170,1_18,deep_view,1487174996
8106710,484944,1_1,deep_view,1487174996
959874,529643,1_17,view,1487174996
10257473,535357,1_8,view,1487174997
11973106,535350,1_1,view,1487174997
13623475,526809,1_10,deep_view,1487174997
14346999,518199,1_3,view,1487174997
15388897,491287,1_15,deep_view,1487174997
16735532,535537,1_1,deep_view,1487174997
172787,535421,1_6,view,1487174997
186801,520657,1_11,deep_view,1487174997
3481787,535421,1_6,deep_view,1487174997
3737803,535361,1_8,view,1487174997
4345689,507745,1_11,view,1487174997
4561150,533828,1_12,deep_view,1487174997
6074519,534453,1_1,deep_view,1487174997
6565504,533572,1_1,view,1487174997
7070049,515031,1_6,view,1487174997
7222308,463496,1_17,view,1487174997
7912127,437628,1_11,deep_view,1487174997
12774733,535676,1_1,view,1487174998
13358315,535528,1_2,view,1487174998
15847632,534395,1_3,view,1487174998
16608600,492604,1_6,view,1487174998
4868395,535318,1_5,view,1487174998
5594675,506650,1_17,view,1487174998
5594675,506650,1_17,view,1487174998
6651318,524274,1_11,view,1487174998
7070049,485674,1_6,view,1487174998
1014115,535617,1_18,view,1487174999
10674201,521091,1_27,view,1487174999
12062899,526374,1_11,deep_view,1487174999
15770233,482816,1_9,view,1487174999
15950333,438345,1_9,view,1487174999
16823916,437663,1_18,deep_view,1487174999
3265717,533944,1_9,view,1487174999
3643339,518603,1_27,view,1487174999
5900320,530712,1_17,deep_view,1487174999
6013645,488765,1_11,view,1487174999
8169508,498421,1_27,view,1487174999
10926961,535415,1_6,view,1487175000
11187025,526900,1_6,view,1487175000
11885967,526613,1_3,deep_view,1487175000
13816940,534454,1_17,deep_view,1487175000
14642635,508330,1_6,deep_view,1487175000
15745735,535546,1_3,view,1487175000
16578733,482799,1_8,deep_view,1487175000
16718981,524043,1_16,deep_view,1487175000
2011129,528449,1_1,deep_view,1487175000
3739653,460068,1_3,view,1487175000
4237791,515349,1_27,deep_view,1487175000
10884670,535841,1_6,deep_view,1487175001
12579833,535350,1_1,deep_view,1487175001
14847253,535335,1_6,deep_view,1487175001
14988381,535686,1_5,deep_view,1487175001
15068441,535415,1_6,view,1487175001
1545023,535355,1_6,view,1487175001
4546434,535970,1_1,deep_view,1487175001
4561150,526077,1_1,view,1487175001
7070049,500063,1_6,view,1487175001
9266702,481240,1_3,view,1487175001
13623475,526077,1_1,view,1487175002
13623477,535335,1_6,view,1487175002
14392713,493521,1_3,view,1487175002
15952583,474878,1_14,deep_view,1487175002
16382703,440731,1_17,view,1487175002
16653840,535355,1_6,view,1487175002
2472319,534858,1_3,view,1487175002
5074518,505820,1_3,deep_view,1487175002
6074519,527488,1_1,view,1487175002
6088961,529308,1_17,view,1487175002
8106710,256583,1_1,view,1487175002
10454529,503867,1_11,deep_view,1487175003
10778087,524648,1_3,view,1487175003
11523077,484737,1_17,deep_view,1487175003
12057059,527413,1_17,view,1487175003
13530575,535350,1_1,view,1487175003
14378544,535113,1_3,deep_view,1487175003
14746164,525388,1_4,deep_view,1487175003
14808327,481769,1_11,view,1487175003
15081772,505627,1_11,deep_view,1487175003
15634354,532928,1_1,deep_view,1487175003
16404105,534097,1_11,deep_view,1487175003
16792059,502078,1_3,deep_view,1487175003
5778148,484933,1_1,view,1487175003
7070049,527140,1_6,view,1487175003
10674201,521091,1_27,deep_view,1487175004
1077169,535421,1_6,view,1487175004
11589631,475207,1_3,view,1487175004
11655795,508358,1_8,view,1487175004
12539913,526261,1_6,deep_view,1487175004
13320103,515833,1_17,view,1487175004
13928217,535325,1_6,view,1487175004
15945135,535429,1_3,deep_view,1487175004
3605655,502177,1_1,deep_view,1487175004
5900320,474474,1_3,view,1487175004
6160224,506954,1_18,deep_view,1487175004
8990806,535339,1_3,view,1487175004
10856832,512750,1_6,deep_view,1487175005
13334089,515644,1_9,view,1487175005
13551154,528878,1_3,deep_view,1487175005
14149174,523004,1_2,deep_view,1487175005
15388897,458638,1_15,view,1487175005
16578733,437051,1_8,view,1487175005
2415271,536015,1_6,view,1487175005
9384701,526888,1_6,deep_view,1487175005
10663381,502065,1_6,view,1487175006
11485328,535921,1_17,deep_view,1487175006
11885967,491350,1_8,view,1487175006
14021193,531909,1_3,view,1487175006
14047369,534717,1_15,view,1487175006
14094842,529640,1_6,deep_view,1487175006
15174521,535285,1_11,deep_view,1487175006
15359384,455409,1_3,view,1487175006
15576717,531575,1_4,deep_view,1487175006
16536983,535721,1_4,deep_view,1487175006
16612844,503920,1_11,view,1487175006
1705634,535382,1_6,deep_view,1487175006
3036643,519585,1_6,deep_view,1487175006
4672467,442199,1_11,view,1487175006
5940998,524378,1_6,deep_view,1487175006
7070049,526844,1_6,view,1487175006
7494776,535311,1_1,deep_view,1487175006
8791027,523306,1_12,deep_view,1487175006
9275525,504099,1_3,view,1487175006
13460382,524415,1_11,view,1487175007
13544141,530131,1_11,view,1487175007
14436295,524316,1_3,deep_view,1487175007
3402401,535415,1_6,view,1487175007
10454529,507873,1_11,view,1487175008
10674201,513953,1_18,view,1487175008
11996914,516555,1_27,deep_view,1487175008
14378544,535113,1_3,view,1487175008
15500307,535335,1_6,deep_view,1487175008
15716632,535604,1_1,deep_view,1487175008
15952583,535350,1_1,view,1487175008
16153587,520381,1_27,deep_view,1487175008
2011129,518966,1_6,view,1487175008
3481787,535429,1_3,view,1487175008
3737803,519138,1_23,view,1487175008
8881361,500307,1_23,deep_view,1487175008
10476254,535412,1_13,view,1487175009
10544890,531163,1_3,deep_view,1487175009
11321178,534516,1_2,view,1487175009
12259823,535842,1_13,deep_view,1487175009
14847253,535334,1_23,view,1487175009
15628106,481068,1_3,deep_view,1487175009
16072837,443316,1_11,view,1487175009
5256797,535217,1_10,deep_view,1487175009
5452457,534380,1_23,deep_view,1487175009
7957916,526807,1_1,view,1487175009
10778087,524648,1_3,deep_view,1487175010
10856832,532942,3_6,view,1487175010
13060631,531364,1_2,view,1487175010
1547978,535534,1_18,view,1487175010
15847632,534395,1_3,deep_view,1487175010
16094595,452118,1_14,deep_view,1487175010
16330535,525657,1_17,view,1487175010
186801,525403,1_3,view,1487175010
660583,473339,1_27,view,1487175010
7500423,534025,1_5,view,1487175010
12794434,534765,1_13,deep_view,1487175011
13845881,535277,1_6,view,1487175011
15097160,526657,1_6,deep_view,1487175011
16260588,523054,1_23,deep_view,1487175011
4652485,527345,1_7,view,1487175011
7122022,528921,1_12,deep_view,1487175011
8169508,498421,1_27,deep_view,1487175011
8791027,524177,1_11,view,1487175011
10186088,497842,1_8,view,1487175012
10667536,475551,1_11,view,1487175012
12140488,526789,1_6,deep_view,1487175012
13470135,527493,1_6,view,1487175012
14224649,535410,1_6,view,1487175012
14746164,525992,1_4,view,1487175012
15016667,535407,1_8,view,1487175012
15950333,438345,1_9,deep_view,1487175012
1705634,509311,1_13,view,1487175012
3609177,482167,1_27,deep_view,1487175012
6013645,488765,1_11,deep_view,1487175012
7494776,506876,1_17,view,1487175012
9724410,529142,1_3,view,1487175012
11131195,510312,3_6,view,1487175013
11372539,465005,1_11,view,1487175013
11971355,527476,1_1,deep_view,1487175013
12223885,515199,1_11,view,1487175013
12259823,500433,1_13,view,1487175013
12646404,527465,1_3,view,1487175013
13437331,528716,1_11,view,1487175013
14071316,515145,1_11,deep_view,1487175013
14820072,502177,1_1,deep_view,1487175013
1547978,501651,1_18,view,1487175013
15586652,525028,1_17,view,1487175013
16003871,527465,1_3,deep_view,1487175013
16297622,535967,1_10,deep_view,1487175013
16404105,474366,1_11,view,1487175013
16578733,437051,1_8,view,1487175013
7070049,524544,1_3,view,1487175013
9266702,481240,1_3,deep_view,1487175013
12435324,533001,1_2,deep_view,1487175014
13036889,526178,1_3,deep_view,1487175014
13623477,535415,1_6,view,1487175014
15351489,535335,1_6,deep_view,1487175014
15883097,474245,1_3,view,1487175014
15945135,430062,1_17,view,1487175014
171727,516455,1_27,view,1487175014
250191,535661,1_1,deep_view,1487175014
2872029,526220,1_23,view,1487175014
4868395,535318,1_5,deep_view,1487175014
5940998,526809,1_10,view,1487175014
11673741,495974,1_8,deep_view,1487175015
11735789,509530,1_14,deep_view,1487175015
12539913,531362,1_3,view,1487175015
14798514,501662,1_17,view,1487175015
15576717,532852,1_4,view,1487175015
5594675,506650,1_17,deep_view,1487175015
7816629,535872,1_7,view,1487175015
8106710,256583,1_1,deep_view,1487175015
10338435,489325,1_11,deep_view,1487175016
11033069,463679,1_11,deep_view,1487175016
11453670,519489,1_6,deep_view,1487175016
11453670,519489,1_6,view,1487175016
11589631,475207,1_3,deep_view,1487175016
14349152,520365,1_17,deep_view,1487175016
14747158,514139,1_1,deep_view,1487175016
15019146,481829,1_5,deep_view,1487175016
15344304,530274,1_23,deep_view,1487175016
15950333,437828,1_17,view,1487175016
3643339,518603,1_27,deep_view,1487175016
4546434,535949,1_1,view,1487175016
6074519,527488,1_1,deep_view,1487175016
8514088,524634,1_12,view,1487175016
9266702,462842,1_3,view,1487175016
11485328,502133,1_17,view,1487175017
12057059,527413,1_17,deep_view,1487175017
15388897,458638,1_15,deep_view,1487175017
15500307,535279,1_6,view,1487175017
16612844,503920,1_11,deep_view,1487175017
1775128,472094,1_11,view,1487175017
3110323,506014,1_12,view,1487175017
3242249,525922,1_6,view,1487175017
3609177,525549,1_6,view,1487175017
4625188,533111,1_1,deep_view,1487175017
5452457,534397,1_3,view,1487175017
6088961,491578,1_11,view,1487175017
10257473,535357,1_8,deep_view,1487175018
11523077,439020,1_17,view,1487175018
13460081,535371,1_23,deep_view,1487175018
13574362,524412,1_2,deep_view,1487175018
14094842,505586,1_3,view,1487175018
14378544,535277,1_6,view,1487175018
14808327,481769,1_11,deep_view,1487175018
15835549,488759,1_17,deep_view,1487175018
16309619,534224,1_11,deep_view,1487175018
16578733,437051,1_8,view,1487175018
2728875,518476,1_5,view,1487175018
4561150,526077,1_1,deep_view,1487175018
6013645,506270,1_11,view,1487175018
7994897,533786,1_8,deep_view,1487175018
12140488,526788,1_6,view,1487175019
13460382,524415,1_11,deep_view,1487175019
13540674,495005,1_6,deep_view,1487175019
14398108,535165,1_2,deep_view,1487175019
14820072,536009,1_1,view,1487175019
14882038,535407,1_8,view,1487175019
15847632,480301,1_11,view,1487175019
15905528,506516,1_23,view,1487175019
16370250,487655,1_3,deep_view,1487175019
5900320,474474,1_3,deep_view,1487175019
8453509,465935,1_3,deep_view,1487175019
10279166,536023,1_6,deep_view,1487175020
10454529,507873,1_11,deep_view,1487175020
10674201,513953,1_18,deep_view,1487175020
10856832,532942,3_6,view,1487175020
15716632,525297,1_1,view,1487175020
16104266,535350,1_1,deep_view,1487175020
16153587,488240,1_27,view,1487175020
263282,526261,1_6,view,1487175020
7957916,526807,1_1,deep_view,1487175020
10001967,530111,1_3,view,1487175021
10056926,519288,1_2,deep_view,1487175021
1019131,533295,1_2,deep_view,1487175021
11321178,534516,1_2,deep_view,1487175021
12062899,490166,1_17,view,1487175021
12097109,534265,1_8,deep_view,1487175021
12228425,535350,1_1,view,1487175021
12794434,502177,1_1,view,1487175021
12836206,535337,1_17,deep_view,1487175021
13551154,534447,1_18,view,1487175021
15770233,535316,1_6,view,1487175021
5837867,534846,1_11,deep_view,1487175021
6513950,491819,1_11,deep_view,1487175021
6565504,533572,1_1,deep_view,1487175021
1077169,535421,1_6,deep_view,1487175022
11387618,535131,1_5,view,1487175022
12927939,486785,1_3,view,1487175022
14988381,500981,1_5,view,1487175022
15219309,536016,1_6,deep_view,1487175022
2071421,535410,1_6,deep_view,1487175022
6160224,527493,1_6,view,1487175022
7929501,528160,1_10,collect,1487175022
9686332,536011,1_6,view,1487175022
10544890,442014,1_11,view,1487175023
13958113,437861,1_17,deep_view,1487175023
3425316,527351,1_17,view,1487175023
3972519,526464,1_6,deep_view,1487175023
6074519,527599,1_1,view,1487175023
8508431,532397,1_1,view,1487175023
9971326,527385,1_6,view,1487175023
10667536,475551,1_11,deep_view,1487175024
14280126,508944,1_27,view,1487175024
14730037,438345,1_9,view,1487175024
14746164,525992,1_4,deep_view,1487175024
15081772,497929,1_11,view,1487175024
15097160,535235,1_11,view,1487175024
15194983,464988,1_3,deep_view,1487175024
1705634,509311,1_13,deep_view,1487175024
186801,525403,1_3,deep_view,1487175024
4652485,527345,1_7,view,1487175024
5935476,535429,1_3,deep_view,1487175024
12223885,515199,1_11,deep_view,1487175025
12259823,500433,1_13,deep_view,1487175025
13460382,530017,1_5,view,1487175025
14149174,504762,1_3,view,1487175025
14702081,460907,1_2,view,1487175025
15139767,439951,1_17,deep_view,1487175025
16297622,502207,1_10,view,1487175025
3643339,534162,1_1,view,1487175025
3737803,524516,1_15,view,1487175025
6034186,504616,1_11,view,1487175025
6040346,535325,1_6,deep_view,1487175025
7070049,524544,1_3,deep_view,1487175025
7957916,526791,1_1,view,1487175025
10454529,535033,1_1,view,1487175026
11033069,533849,1_1,view,1487175026
11589631,410387,1_8,view,1487175026
13623477,535415,1_6,deep_view,1487175026
15344304,511607,1_14,view,1487175026
16094595,497163,1_14,view,1487175026
16309619,531451,1_1,view,1487175026
5256797,523829,1_17,view,1487175026
6513950,535232,1_11,view,1487175026
8106710,256615,1_1,view,1487175026
10476254,535412,1_13,deep_view,1487175027
11735789,535235,1_11,view,1487175027
11996914,535339,1_3,view,1487175027
12836206,490442,1_3,view,1487175027
13347282,494870,1_6,deep_view,1487175027
14746021,121559,1_1,deep_view,1487175027
16104266,508645,1_11,view,1487175027
16301241,502142,1_3,deep_view,1487175027
7994897,518207,1_8,view,1487175027
